vehicle_id,battery_percentage,longitude,latitude
111122,9.7575,72.7222930730628,21.087585090405835
28414,9.933,72.78944012595122,21.157854026555853
133159,9.823,72.74272384492345,21.130858618064103
306716,9.936499999999999,72.87916889870458,21.212708078619745
55324,9.799,72.85060345383147,21.138023985058926
276914,9.944,72.85016279772135,21.20998311425822
216109,9.701,72.8235584349159,21.197518364362693
48671,9.9845,72.86807762847216,21.1531366475539
148526,9.982,72.76784048250501,21.157908019674572
55573,9.893500000000001,72.744556836867,21.13270168718794
519,9.7525,72.8728249268853,21.150990799691172
138586,9.962,72.81540771425655,21.19734005773535
191659,9.989,72.8664307841116,21.155972083093424
49090,9.869,72.84975286461648,21.20982934517405
5967,9.906,72.87292105062852,21.15086088185311
7420,9.8315,72.87279774445598,21.151028342512078
140870,9.956999999999999,72.85430866213417,21.18591122592992
27719,9.937999999999999,72.79590624375639,21.16020959059264
48707,9.8985,72.82160925003498,21.222152816780685
131473,9.9095,72.84328859011471,21.19224926877886
206726,9.869499999999999,72.84753018186818,21.22362272232979
122556,9.625499999999999,72.831025523185,21.149928755018394
17102,9.85,72.83121346323365,21.175123805063254
8629,9.9025,72.87190005307944,21.15195520675758
123566,9.9145,72.83378792042048,21.15075396469536
21717,9.873,72.8660841140007,21.231737487640995
243694,9.942,72.85795544555893,21.250065318037162
244637,9.763,72.85685844860197,21.246392934814804
292526,9.815999999999999,72.83842292420047,21.18037655655265
5461,9.9405,72.87275695266503,21.151083885536817
173466,9.7795,72.85427093588143,21.199633503490837
54587,9.9425,72.82121548933354,21.232338390922163
312814,9.914000000000001,72.84020292170855,21.20684822465304
9763,9.8125,72.87285406238942,21.15095055936667
107368,9.945,72.83421422141961,21.17838420861159
129889,9.8015,72.82345276828089,21.21073734899738
149032,9.8435,72.7671768894388,21.157363479705428
27511,9.8615,72.7902294182691,21.158176946547844
191377,9.8915,72.86267653330039,21.15812461696806
292531,9.853000000000002,72.79719871402898,21.144055818052276
207451,9.980500000000001,72.84641474221311,21.224764814606317
56597,9.951,72.87157756168045,21.167351269856432
199293,9.659999999999998,72.81679416584451,21.17120358170919
21303,9.561499999999999,72.85848424249136,21.171130744741845
249444,9.936,72.80763599128083,21.168654019856223
312760,9.628,72.84019522629357,21.206845210415707
116862,9.94,72.78100752422978,21.207831346522422
9007,9.894,72.87168939271415,21.15208558555484
7790,9.7205,72.87050814973894,21.15311084968321
117782,9.770000000000001,72.78085910403561,21.203924052497907
207092,9.8575,72.84769259279818,21.223452888154593
207965,9.9305,72.84533064177822,21.225609665745534
123590,9.868,72.83402200453209,21.150775661567337
272267,9.921,72.86976031365327,21.19199563263014
20821,9.894499999999999,72.79353553522127,21.173963580771815
276546,9.998999999999999,72.82753937033615,21.19008948267316
49044,9.8155,72.85314388610844,21.211030549121762
139098,9.818999999999999,72.85043479196013,21.17147875699492
17251,9.884500000000001,72.84259371461184,21.16834839838114
267124,9.922,72.84495754068674,21.194387034511017
32187,9.907,72.86312344178481,21.250706588920895
16577,9.969,72.86225963160364,21.248494353841433
234395,9.603,72.86949287441767,21.193123457648777
9050,9.853000000000002,72.87044989827452,21.153163378418384
315769,9.910499999999999,72.82277020947295,21.21547898479514
272261,9.87,72.87060947962505,21.18789339926844
321275,9.8155,72.84793262863069,21.147140635984304
155570,9.979000000000001,72.79810908940634,21.1481866523705
266902,9.7545,72.84693150661211,21.194172570594862
116787,9.985,72.78102336915892,21.205600868707787
144970,9.995,72.81101973707015,21.158876442230273
305466,9.9135,72.7945516828904,21.17406631333521
42383,9.994499999999999,72.79947729249155,21.204545294023728
5744,9.883000000000001,72.87096606297337,21.152697719323783
79074,9.5715,72.74902388856937,21.136583751015202
317494,9.890500000000001,72.72673485781408,21.123185171121918
215404,9.647,72.81086154913098,21.198200265671346
312829,9.9305,72.84110772669173,21.207552885684958
317508,9.947000000000001,72.72638660962376,21.12314896831356
49040,9.9265,72.85322478288832,21.21105815111792
56341,9.791,72.8225748925468,21.2121191796356
277584,9.856000000000002,72.84920722604194,21.203363091067587
295638,9.9935,72.82370271028452,21.181095473547213
235086,9.857,72.8696497914034,21.191207115557336
116618,9.9325,72.78216695417292,21.209622831692492
88428,9.916500000000001,72.75026720358002,21.13760228653509
306942,9.936499999999999,72.7494421130117,21.136964759450127
320596,9.7575,72.86011261792154,21.169122169661552
29212,9.843,72.80580939689541,21.14714437897138
85931,9.9645,72.74998173408589,21.137368429134288
244799,9.904,72.85657081920648,21.24716606515389
275721,9.843,72.77195015553225,21.15989841740807
78264,9.520000000000001,72.75000561029368,21.137387988634032
206283,9.873999999999999,72.84262261177895,21.227831766299882
107725,9.9875,72.82915751965378,21.166462546439544
243651,9.769,72.85690488105733,21.24638418753204
117137,9.948500000000001,72.78100961814391,21.207737032228607
199110,9.9795,72.81231926893524,21.170035288883373
277195,9.847999999999999,72.87075778909892,21.18630417007621
251953,9.9925,72.80529365094782,21.199082468518508
155426,9.812,72.79859135127839,21.145584903554496
75145,9.7065,72.87203933663156,21.16251890938074
70601,9.995,72.81561408031304,21.19733450349628
191773,9.842,72.8685015543815,21.15479807561277
117571,9.934999999999999,72.78095181355417,21.20436563857864
83887,9.537999999999998,72.75142053753001,21.13854359698516
15178,9.92,72.78705155255604,21.210766958907683
243986,9.968499999999999,72.85860850033121,21.246058784777123
249332,9.806999999999999,72.8072627648582,21.168489920118304
321289,9.8745,72.8484389589093,21.143676517938435
314311,9.971499999999999,72.73314324259856,21.111404109701578
107684,9.826,72.83165587175236,21.158147825299054
147938,9.995999999999999,72.85436398114643,21.211255841182947
227747,9.9445,72.79350675223992,21.18490253971053
293367,9.841,72.79784218332506,21.14415499426949
87328,9.846499999999999,72.75131659223675,21.138477277851457
7079,9.918000000000001,72.86903482900266,21.15389023849991
121893,9.6975,72.83907815884056,21.180644271247555
39882,9.906,72.87043404652097,21.19960922392115
39134,9.858,72.87036590994433,21.199322052737795
80221,9.748999999999999,72.7514327070285,21.138551245796123
285467,9.9435,72.86965675138322,21.191068726537118
115526,9.997,72.78101963466665,21.206204356397993
9691,9.937999999999999,72.86819812385242,21.153302351915464
260418,9.915500000000002,72.8184761693845,21.235328644140758
9345,9.834999999999999,72.86550730048339,21.15650077396074
12140,9.567499999999999,72.8310415539492,21.17512761819774
116896,9.947000000000001,72.78303747962555,21.20990890124178
47513,9.918000000000001,72.87114881897658,21.200552599711493
131435,9.86,72.84341748344704,21.192460201750457
260702,9.9755,72.81844942546167,21.235713963762578
139914,9.857,72.82654007916416,21.204380200584666
271506,9.6845,72.81038812259429,21.196142950503702
33384,9.8925,72.79086600909804,21.171882414070097
272248,9.9985,72.86795672148963,21.19866457285797
277849,9.974,72.8491731684495,21.20108018329292
157126,9.884500000000001,72.79888516218803,21.14526678414216
243806,9.942,72.85683384135108,21.246397570501518
248268,9.9885,72.80491124783198,21.16740245989258
47548,9.762500000000001,72.87256165606907,21.208129402996676
119558,9.8805,72.83485845227281,21.178642753319988
252110,9.808,72.80174621218363,21.201990377046375
39021,9.949,72.87321488799763,21.204034026620338
31920,9.9785,72.86169958680853,21.247048520867825
107409,9.809,72.84125426360579,21.181814794855494
142098,9.8585,72.8401543546435,21.182656780039633
15212,9.9215,72.78703175472444,21.210763268104852
80661,9.933,72.751318655067,21.138478612272014
87271,9.866,72.7516122254039,21.1378110484461
179891,9.951500000000001,72.8883994279078,21.225394656476492
250667,9.956,72.81107545919151,21.160851700700594
252994,9.98,72.80266308395876,21.20094117051363
18851,9.933,72.84988803862448,21.16551918115057
295294,9.9,72.79856797954619,21.14700058731941
71099,9.9905,72.82252131335684,21.197459438377017
76747,9.672,72.83762542964092,21.174659061048786
117022,9.7635,72.78305359989841,21.2099129372071
276414,9.9525,72.84165895415576,21.181712473153436
35501,9.473999999999998,72.89280482733244,21.131767759496103
120259,9.9865,72.83299551706874,21.150698784023948
302631,9.878,72.80358960806086,21.20004766950252
142885,9.98,72.84464706178105,21.217939513441618
153219,9.684999999999999,72.7668738040771,21.156123015021713
85019,9.9195,72.75239837401837,21.139306521213502
122517,9.968499999999999,72.83123675213301,21.148740305142994
212724,9.812,72.79962442022247,21.16495516613753
249164,9.788499999999999,72.80302591312936,21.166518784281372
47512,9.9565,72.87308606498527,21.206097096673847
271497,9.984,72.81057891720215,21.198093075093997
1350,9.966,72.8726105002743,21.151473896533528
271272,9.953000000000001,72.81068148338431,21.19807269599719
275970,9.9555,72.77727985023539,21.162814809345488
290431,9.8795,72.86949993605688,21.19304744921108
109990,9.9145,72.82533412990405,21.18851649943759
277690,9.939499999999999,72.84847687582364,21.200624823051303
291137,9.893,72.89329618505906,21.131347291171952
291139,9.799,72.89301742266592,21.131585528654437
312339,9.753,72.84034518197836,21.206877659798934
88,9.603,72.87268705233939,21.15137376005743
268075,9.905,72.75944257275867,21.1370238604277
42501,9.8485,72.7967710159545,21.207430044565307
121497,9.8505,72.82328967073951,21.18675540226225
284398,9.87,72.8705057687113,21.187381280400754
131160,9.4595,72.84855062401253,21.147245288033286
234344,9.799,72.86815998148504,21.197398238136962
139820,9.509,72.84836894570715,21.14724202701823
253142,9.849,72.80002510229481,21.203934978912184
106915,9.824,72.82461301874481,21.187736752895898
151598,9.890500000000001,72.76748347331771,21.154661311039703
314008,9.959999999999999,72.8411374260852,21.20694384254886
119319,9.986,72.84009523015939,21.181055396016866
290681,9.891,72.83989906146113,21.206399317543607
302506,9.951500000000001,72.80425982278402,21.199594365687997
55845,9.927,72.82564911240634,21.206168939033645
133174,9.925,72.74024915753019,21.127490419787275
137901,9.864,72.78308920755224,21.209921852140415
175746,9.9345,72.85051644255228,21.210115702622954
279818,9.972,72.84018865119755,21.20455519188263
296324,9.951500000000001,72.87131877665286,21.184833825925573
308493,9.948500000000001,72.86634464209695,21.22482254223498
163760,9.959,72.85169383495438,21.184373060362304
33232,9.9385,72.78543055866973,21.16795387866331
33302,9.988,72.7879481621856,21.169856039021205
175206,9.9415,72.85442822458324,21.211466243433364
44140,9.7765,72.86798182544048,21.201980810562834
89375,9.9645,72.75585698203469,21.142321900914897
293389,9.961,72.79409345818712,21.14352156566048
280640,9.908,72.83993485737213,21.203676199412815
135387,9.352500000000001,72.78314422380174,21.209935626302844
37824,9.974,72.75302593340827,21.136776849452538
107650,9.987,72.83119653497612,21.160198038762722
32559,9.8765,72.84806279111673,21.145557871915543
283784,9.6035,72.84022267989818,21.205048986870345
137998,9.9625,72.78320921834548,21.20995173583214
119304,9.815,72.83843670429455,21.18038281786771
125520,9.820500000000001,72.83819780927308,21.202468286060775
155680,9.994,72.79823357541768,21.147408962519403
122819,9.9605,72.82514930420811,21.18823094704312
1580,9.9215,72.87059854148896,21.153171784195564
136302,9.9855,72.78653565941183,21.210641491483358
136970,9.978000000000002,72.78430847754407,21.210216517686234
41116,9.9175,72.76849599091568,21.148778497159572
119449,9.8225,72.83838884468405,21.18036107170308
55139,9.984,72.86408993607242,21.21643511300874
112799,9.997,72.82926977319065,21.12227659526008
16993,9.9225,72.83789773896824,21.167287316519154
28588,9.765,72.79229310239458,21.15901549906538
191365,9.92,72.86201620525662,21.158495303306108
191807,9.6065,72.86197785438777,21.158516832073953
200671,9.976500000000001,72.81736751245266,21.197037487154127
206552,9.967,72.84342859706594,21.227106770703564
56470,9.9425,72.87198209415594,21.16314399224219
220438,9.9025,72.86976976331214,21.201920043888418
271525,9.866,72.80849756324032,21.198489709951378
316674,9.934,72.84131921061716,21.151598820787193
8423,9.9095,72.87286071909232,21.150941365497843
165711,9.971,72.85511473836321,21.180416655637703
296233,9.786999999999999,72.87071594399181,21.18746612882741
45899,9.818999999999999,72.87279924536425,21.150974885527706
167979,9.9315,72.84309089028898,21.179961422838474
109970,9.8305,72.82657063830452,21.189258588064984
268031,9.952,72.75592045511037,21.136264287025334
55188,9.9305,72.86495519079818,21.216791807482778
137124,9.9205,72.78652100051286,21.21063876099787
148281,9.597499999999998,72.86241267363067,21.215091340606957
303861,9.862,72.86645691608138,21.220398927868903
165230,9.988,72.84902217957975,21.18525207471439
179760,9.847,72.88100967870795,21.22231838541899
284373,9.9305,72.83775388038455,21.202268357639344
130877,9.7335,72.82751356088168,21.150131096744545
143410,9.934,72.84692099976667,21.194173740963475
29450,9.9405,72.78801682051447,21.210946399633823
59346,9.771500000000001,72.84151507306096,21.18168050468584
211937,9.890500000000001,72.87296910859031,21.206535046584538
165051,9.936499999999999,72.8540035668231,21.183365106228745
148269,9.828000000000001,72.85679729810009,21.212250984699544
210876,9.994499999999999,72.84077409745008,21.20867790344895
285642,9.9345,72.87021858023135,21.188565190016995
234725,9.9745,72.86890072157712,21.19515892947094
166180,9.995,72.85330314341753,21.18384265754911
225380,9.882,72.88596293324306,21.224276965893583
111173,9.953000000000001,72.72022670940105,21.085641150465808
283295,9.925,72.79418161751771,21.249476829869632
176662,9.9225,72.85517803418662,21.211696454005075
209563,9.99,72.86230869742255,21.233818052525795
72708,9.8665,72.87209360539863,21.16112573145658
73733,9.921,72.82007774908578,21.234999628271613
135611,9.724,72.78931706622406,21.211158693684638
129535,9.9785,72.84617861572072,21.177092332016443
135350,9.7575,72.78923452953134,21.211143366732127
140073,9.8315,72.82319188082684,21.21120634927744
212312,9.981,72.79898882074765,21.16450477038187
47631,9.971,72.74109982690166,21.129212630947265
59169,9.925,72.84029457703362,21.181166568952356
6846,9.879,72.86962660194519,21.15462219888886
135763,9.776,72.78308766075341,21.2099214648753
139508,9.8895,72.85347546055297,21.14825256542377
167079,9.851,72.84537973773462,21.177821474368585
201507,9.9755,72.81411948775649,21.197587659059835
138460,9.683,72.82429016139217,21.19830317990998
290114,9.808,72.83650147335048,21.20150979147047
320232,9.8835,72.79714838465408,21.159484736627082
108960,9.9625,72.82570915334072,21.18903106373856
15659,9.603,72.87097393611793,21.174665323179696
218096,9.753,72.82393930820731,21.209986286378168
41611,9.7945,72.77824103958442,21.16949143455516
252754,9.9625,72.79958695948804,21.204427897298388
316593,9.952,72.84387142004768,21.151865391743087
124645,9.9795,72.83781822136751,21.186044045219568
129444,9.8855,72.84644590081454,21.176849518582607
212022,9.794,72.87314967043297,21.203564593475807
292801,9.9615,72.81096507284188,21.159558375195676
41192,9.955,72.76627745999161,21.148565579636582
167137,9.7375,72.8422476678674,21.180726570151496
219651,9.8405,72.82467189283403,21.20784171677184
33488,9.973,72.78448140816842,21.167417569806183
132659,9.9625,72.83671701667754,21.20161835189004
142524,9.9125,72.84156192303836,21.21939866111196
153376,9.912,72.76830186936621,21.149498568781524
286615,9.897499999999999,72.82006057844349,21.239116462660178
6234,9.9135,72.87087545301596,21.152779474871426
6898,9.7745,72.87072701417193,21.152913406992443
107307,9.8925,72.83932177981636,21.1807414274077
212293,9.9535,72.79926376388268,21.164733011911174
266589,9.866,72.83067689067823,21.198637938874054
118186,9.7365,72.78102139591256,21.205926365853912
136941,9.953000000000001,72.7839544052211,21.21013438285905
72677,9.94,72.87201994231354,21.16273069455496
119508,9.8425,72.84294352122251,21.18009551706964
138557,9.943,72.82550437315483,21.19866853873658
283305,9.756,72.79764784342034,21.255007276886587
158110,9.956,72.79885418828886,21.1454360978841
281913,9.5625,72.79771493905137,21.25503704705195
8664,9.958,72.87014858539249,21.15345015788989
291470,9.878499999999999,72.89597973818715,21.128411568182493
245252,9.9625,72.83984369012902,21.171662443069117
107139,9.995999999999999,72.84038755165376,21.182636648024836
132305,9.9785,72.83757473386366,21.202141188596457
283197,9.939499999999999,72.79760995865486,21.254990467493432
32517,9.9235,72.85147177197514,21.135862079896082
121108,9.915500000000002,72.82977459391239,21.19239599895928
141409,9.864,72.8364728193365,21.20145514399475
165060,9.875499999999999,72.85563083258101,21.17866780531076
222093,9.9495,72.86619692803167,21.206426054528997
117721,9.9885,72.78100702947849,21.20493360442224
276737,9.958499999999999,72.86435097876189,21.173991082370957
287047,9.7995,72.8201720951719,21.238095768643614
291119,9.945500000000001,72.89840067599464,21.126238056545667
300542,9.808,72.7874766510353,21.157053281618563
136917,9.868,72.78777617879442,21.210872137039473
78050,9.965,72.76024094582397,21.14673727513677
295393,9.92,72.81904458698911,21.183342249873373
129637,9.968,72.84758195692136,21.17493794434078
6502,9.7425,72.86883451802159,21.15446765646601
116379,9.889000000000001,72.78100357330159,21.20800895540355
191265,9.940999999999999,72.8634951651344,21.15767708178799
8805,9.747,72.86910566083495,21.153971340044027
236147,9.775,72.84676593443916,21.17652126854959
279652,9.8425,72.83561675167105,21.20085154950429
76983,9.846,72.83524058790732,21.178827704895948
180603,9.826,72.8810538181152,21.222345215650396
136252,9.7115,72.78709399116306,21.21074535643702
299073,9.934,72.80319227473164,21.16093351807158
137974,9.8915,72.78596802258551,21.210536038108806
199914,9.9025,72.81286515719171,21.147929898518598
245,9.974,72.87115492739352,21.158419445930445
122452,9.854000000000001,72.83193899885799,21.14471475728406
198299,9.9845,72.81295144099148,21.14795328535805
251408,9.815,72.79808803981986,21.20603313041711
286187,9.8125,72.82037455571422,21.23642520069919
119847,9.9735,72.83679740903258,21.1796447515952
212038,9.9875,72.87274725400108,21.20743935421363
209994,9.988,72.85855948800528,21.239609900798104
59586,9.916500000000001,72.83997777278334,21.181039660930427
173594,9.991,72.85692026516237,21.19964860159426
277387,9.959999999999999,72.83932423259792,21.219619993472296
59722,9.9675,72.84006644359323,21.181075239858302
117830,9.92,72.78104699887172,21.208801902198456
59092,9.958,72.83566691027269,21.17902253966521
315894,9.989,72.82227340002129,21.218237804398072
155322,9.833499999999999,72.79841615657269,21.146473050360918
235732,9.997,72.84856627726985,21.170845758730884
262203,9.1935,72.8478497782488,21.14398297102326
147589,9.9185,72.86181877702509,21.21456882298967
244420,9.981,72.85674428417792,21.246414441877278
249993,9.994,72.80747682123089,21.175346582520028
130645,9.864,72.83990560451439,21.203579782450962
202895,9.9815,72.82391777134004,21.197808594056003
284615,9.9415,72.86932373895146,21.194179744249954
311618,9.943,72.78855829898468,21.157461795859803
199955,9.8955,72.81128196535391,21.147540213726536
115630,9.968499999999999,72.7813548365386,21.209468087432985
199907,9.933499999999999,72.81137120718564,21.147561423611087
109695,9.936,72.82441019703843,21.187564474428886
43745,9.9675,72.8225299040958,21.21277646764043
51229,9.865,72.86702229367381,21.217470180185217
150965,9.8605,72.76744941327678,21.1574645574184
278256,9.979000000000001,72.86598514128849,21.192122442060462
52188,9.893500000000001,72.86678166101889,21.217371550533688
166929,9.922,72.84487595534718,21.178291894726968
168419,9.6605,72.8477885981703,21.174072926661704
195123,9.807500000000001,72.85999397271486,21.24292221119782
115553,9.933499999999999,72.78102773147707,21.208971612497617
237439,9.899,72.84776798839503,21.17415920148093
77061,9.971,72.83385648688238,21.177568196158997
199956,9.978000000000002,72.81073895614085,21.147411156953876
211815,9.933,72.87319101138844,21.20940357447793
35982,9.9535,72.84079334641642,21.20857799435117
266190,9.8855,72.9005812466793,21.1235824332066
295197,9.98,72.80099769970592,21.161024489375304
119935,9.918000000000001,72.8436763650576,21.17941443303095
282350,9.9305,72.79491868487094,21.25121719577604
317023,9.936499999999999,72.84070646169914,21.16911085793872
121993,9.8035,72.8405360916726,21.181231265092833
203762,9.295499999999999,72.82075724532675,21.197057424121795
287074,9.948500000000001,72.82028933311324,21.235010724275675
110441,9.9855,72.82600266070331,21.189213825599268
166980,9.924,72.84804068218881,21.173172066773493
198329,9.936499999999999,72.8092984384712,21.147068780388974
204760,9.925,72.82067533353903,21.19704656142896
283758,9.9925,72.84022012963443,21.205054297288335
285614,9.9795,72.86962691931078,21.191643020034352
286971,9.818,72.82028790383697,21.236904305399708
203582,9.911,72.82396870638338,21.197850051281375
204413,9.918000000000001,72.82388585428271,21.197678971112854
51833,9.7635,72.86785356692664,21.217810895955193
106733,9.6345,72.82606212496746,21.18921689070936
119361,9.888,72.83895675184483,21.180595853907302
147118,9.769,72.85284706861016,21.210769905212462
58959,9.925,72.83643547005387,21.179498629986753
212330,9.834999999999999,72.8031819166198,21.1665919058632
141397,9.820500000000001,72.8402659553505,21.204974142703374
155976,9.8635,72.79896790811335,21.144814464646736
122231,9.9405,72.83569940339038,21.179009156246778
87369,9.8895,72.75186099073066,21.13889639855405
129424,9.943,72.85000044388329,21.173494410001545
115760,9.8315,72.78388575325732,21.210117604196277
152918,9.683,72.76685275693318,21.15616759323352
218270,9.4505,72.82439923402434,21.209367587053997
286885,9.6115,72.81848219496908,21.23524182857876
310326,9.534999999999998,72.77991767824145,21.164532265714264
39168,9.9235,72.87039481910045,21.199468040195317
109313,9.869499999999999,72.8263109493349,21.189229697073866
147750,9.8345,72.85630154041957,21.21200754827177
210752,9.765500000000001,72.82223751427229,21.19067574983273
286026,9.846,72.81848382074132,21.2352196024629
86858,9.5595,72.75148686488335,21.13858745628509
234748,9.8565,72.86989687226745,21.190119890879227
87175,9.803,72.75168280367313,21.137747010927956
44652,9.8805,72.86730547416633,21.20104803050637
80299,9.764000000000001,72.75232787179772,21.13925444857359
150871,9.9855,72.76679056272243,21.15629932144602
274793,9.977500000000001,72.77959742558829,21.162884963473566
47371,9.8345,72.87299898800318,21.203126058964926
141043,9.9705,72.85886020813938,21.187864045557806
15243,9.8485,72.78846290984812,21.210999906672676
78883,9.981,72.75218390703942,21.13736219820518
79189,9.786,72.75300852416554,21.136752940320132
79603,9.6265,72.75151436356583,21.138608899757486
213556,9.8415,72.80919605716025,21.156097205967743
110337,9.9465,72.825697733049,21.18888351926971
118483,9.944,72.81023392477017,21.19589133936255
201402,9.5085,72.8063763334043,21.19878233291416
44665,9.709000000000001,72.86724131257762,21.202022117057815
78587,9.5355,72.75154198075377,21.138631359315028
200555,9.959,72.81752924208881,21.197010090549192
310321,9.977,72.78144093229459,21.165562277624286
245248,9.9535,72.84042745006978,21.178453178478808
51111,9.952,72.87036074441582,21.21870263862345
51940,9.552,72.86970381823811,21.218457951650745
79234,9.72,72.75150663679646,21.13790685159552
88010,9.931,72.75136186721099,21.138506565687567
204472,9.9695,72.82263959992962,21.19747409017502
111113,9.743,72.72273854024982,21.088554108714103
121675,9.9265,72.8377990117842,21.180097185805494
123717,9.9725,72.8419374632097,21.181017557394746
145860,9.913,72.85541196210393,21.21160147257516
157828,9.910499999999999,72.79856525586996,21.147015475417348
144331,9.911,72.83065861707351,21.16225583933263
51179,9.565999999999999,72.86963912642055,21.218433854792575
14880,9.724,72.78837831306767,21.210984186843884
44718,9.976500000000001,72.86769117861296,21.198726735797734
88388,9.9265,72.75142651027869,21.138547350995903
195711,9.8765,72.85929711794029,21.241274527322126
265812,9.9465,72.90265950580341,21.120866645841346
37683,9.888,72.75374578812662,21.13624497346014
148145,9.9985,72.85818227930892,21.212878564530573
204902,9.940999999999999,72.82458785111665,21.19844474935652
35264,9.549500000000002,72.79939059227301,21.14431556370091
131559,9.784,72.84354879304192,21.19266636041136
150913,9.894499999999999,72.76777952348904,21.153356734740466
310963,9.933,72.783007821636,21.16661019948732
143805,9.969999999999999,72.84588133790828,21.194327969085265
84778,9.987,72.75217218231855,21.137370859935636
87501,9.989,72.75154482957518,21.13863367610599
78620,9.743500000000001,72.75148262574957,21.138584572559164
24437,9.8585,72.78545373462649,21.156252650404394
250646,9.978000000000002,72.81035192414753,21.159793868588608
312242,9.953000000000001,72.84914047554402,21.168203219289115
71353,9.621500000000001,72.82080235527256,21.1970634063384
77761,9.9315,72.7519417635367,21.13754108324539
85907,9.502500000000001,72.75144478617713,21.138558837818543
309885,9.9375,72.78416265910691,21.167133455955977
107447,9.681000000000001,72.83880101966076,21.184134263268007
312889,9.891,72.81723140574874,21.214892286258213
286174,9.9415,72.81847457277715,21.235351647748903
8851,9.826,72.86172382629371,21.1504440402262
180408,9.731000000000002,72.8839790095227,21.223841981267835
274810,9.954500000000001,72.78069504654941,21.16505508146969
278541,9.984,72.8368449723261,21.201739364604933
77976,9.4685,72.75145535391093,21.13856602053099
89354,9.934999999999999,72.75137691343723,21.138516178221913
146444,9.968499999999999,72.86005725341164,21.21370332539656
34669,9.9315,72.78328454656618,21.16678086639483
35298,9.8715,72.78916560200045,21.17052630712853
165242,9.991,72.84815140171305,21.1855660601937
195066,9.9185,72.8620283441904,21.247896753169286
84239,9.5555,72.75179108342383,21.13892246933985
175745,9.876999999999999,72.85530377228847,21.21173505840624
290481,9.9815,72.87020530776707,21.18862467786151
295549,9.9845,72.8194943714039,21.186440355556133
110333,9.995999999999999,72.82852510668639,21.190988399638474
111394,9.9985,72.72074160369779,21.086147150461723
287515,9.9895,72.81847142631415,21.235396981340536
29619,9.801,72.78587583589339,21.21051877646639
305948,9.744499999999999,72.87569078132297,21.147826541502763
88117,9.994499999999999,72.75168787068988,21.138752396917653
87949,9.618,72.75146983288491,21.13857587004521
214699,9.855,72.81198960851391,21.197948395338955
249253,9.732,72.80376688710346,21.166866089970767
87119,9.997,72.75803727444928,21.13657965957697
71145,9.9865,72.82555040781462,21.198677205365968
125496,9.894499999999999,72.8391587215929,21.202985623849763
201196,9.9385,72.81394637268639,21.197616980535013
